Id,SalePrice
1461,118674.813
1462,151587.006
1463,176967.269
1464,185308.444
1465,189963.105
1466,181548.44
1467,169976.18
1468,175276.697
1469,176865.105
1470,129192.576
1471,205326.277
1472,92949.171
1473,98293.342
1474,156112.527
1475,124424.392
1476,440159.274
1477,253833.794
1478,322795.563
1479,279641.128
1480,428479.603
1481,316412.414
1482,203557.841
1483,182930.925
1484,169878.659
1485,178424.91
1486,195631.591
1487,326172.46
1488,198540.778
1489,207916.95
1490,213076.62
1491,191245.661
1492,87076.739
1493,176408.881
1494,312201.497
1495,304641.56
1496,235855.404
1497,186372.533
1498,159981.049
1499,152354.068
1500,167186.554
1501,170976.741
1502,168692.314
1503,300366.176
1504,233318.967
1505,214759.801
1506,173377.842
1507,238373.471
1508,184991.197
1509,160003.999
1510,149284.925
1511,146089.823
1512,164884.325
1513,148968.341
1514,140284.69
1515,204137.873
1516,159319.771
1517,149940.73
1518,135651.858
1519,224651.443
1520,138369.925
1521,140345.725
1522,161308.45
1523,115731.553
1524,122465.397
1525,121677.323
1526,124864.816
1527,100336.786
1528,129118.758
1529,143761.806
1530,173651.7
1531,145796.341
1532,103944.059
1533,142779.605
1534,116406.141
1535,141080.88
1536,113329.686
1537,92141.574
1538,154828.816
1539,212947.466
1540,114722.249
1541,136758.996
1542,135228.492
1543,188448.217
1544,84294.217
1545,103535.105
1546,134321.272
1547,139370.094
1548,124057.665
1549,118757.167
1550,144367.035
1551,117780.554
1552,146542.702
1553,133852.989
1554,126661.45
1555,160737.643
1556,109092.807
1557,109155.262
1558,102777.08
1559,111570.885
1560,152677.005
1561,135270.024
1562,131191.716
1563,130519.714
1564,160155.038
1565,157080.48
1566,232197.055
1567,78606.21
1568,230772.382
1569,141714.034
1570,139526.853
1571,124101.821
1572,140225.759
1573,230980.358
1574,122745.903
1575,233752.424
1576,225472.223
1577,200153.64
1578,143081.245
1579,144790.92
1580,189775.178
1581,142785.59
1582,132216.75
1583,314885.249
1584,233850.694
1585,139681.5
1586,74830.899
1587,110532.756
1588,146546.825
1589,91091.895
1590,134027.198
1591,106816.825
1592,123960.111
1593,123071.041
1594,133489.688
1595,122640.831
1596,235093.489
1597,153973.872
1598,189404.58
1599,198410.947
1600,188329.852
1601,92299.481
1602,113845.761
1603,94006.978
1604,278763.31
1605,266581.756
1606,169937.049
1607,153645.463
1608,220129.272
1609,192209.543
1610,176476.337
1611,151944.9
1612,175424.806
1613,165359.47
1614,115565.71
1615,85606.55
1616,80642.35
1617,82969.725
1618,126278.4
1619,132950.416
1620,157656.024
1621,156872.529
1622,143097.321
1623,278977.928
1624,214701.037
1625,123025.674
1626,172215.924
1627,186278.258
1628,275306.224
1629,176725.768
1630,310957.742
1631,194995.154
1632,230397.925
1633,176012.374
1634,189829.409
1635,181371.538
1636,170176.535
1637,184616.74
1638,199201.748
1639,180935.678
1640,238031.825
1641,180593.978
1642,245468.441
1643,228596.05
1644,230224.307
1645,179904.645
1646,164580.319
1647,164688.072
1648,139462.494
1649,141717.358
1650,123864.224
1651,127870.925
1652,94068.225
1653,97515.071
1654,154006.23
1655,149811.914
1656,147136.037
1657,152616.552
1658,159214.676
1659,132695.73
1660,154252.664
1661,408906.149
1662,400478.346
1663,346293.602
1664,443660.114
1665,330193.935
1666,312122.318
1667,377360.014
1668,351594.972
1669,328698.037
1670,336678.212
1671,252122.425
1672,404406.477
1673,299123.156
1674,261463.148
1675,194866.402
1676,196554.832
1677,217603.317
1678,429035.139
1679,357145.956
1680,316590.104
1681,273075.808
1682,304954.898
1683,192665.502
1684,174841.079
1685,175876.853
1686,163040.006
1687,171932.927
1688,189635.675
1689,186810.131
1690,185841.44
1691,182807.37
1692,287635.55
1693,172548.019
1694,185808.076
1695,171702.538
1696,267804.733
1697,172341.09
1698,329250.898
1699,329865.796
1700,254043.288
1701,263080.023
1702,243738.634
1703,239614.421
1704,281417.682
1705,240948.659
1706,425529.278
1707,230590.42
1708,208158.278
1709,280833.018
1710,222237.197
1711,283945.678
1712,244396.825
1713,269108.874
1714,215492.586
1715,209902.828
1716,174461.9
1717,167636.242
1718,133337.201
1719,210718.496
1720,241814.489
1721,163589.823
1722,131345.191
1723,159322.678
1724,202099.758
1725,228574.156
1726,190142.168
1727,172808.241
1728,187603.624
1729,167325.389
1730,165632.731
1731,125086.855
1732,134462.823
1733,121097.794
1734,129581.549
1735,136408.15
1736,120175.634
1737,341253.997
1738,225930.753
1739,275592.383
1740,206629.498
1741,186161.755
1742,169253.548
1743,174558.948
1744,313049.236
1745,215279.445
1746,251817.942
1747,217379.62
1748,218872.843
1749,164791.647
1750,140012.579
1751,221288.741
1752,116877.694
1753,138914.381
1754,194868.545
1755,169401.865
1756,125824.377
1757,122644.456
1758,158432.087
1759,160983.59
1760,166424.193
1761,149913.963
1762,190660.519
1763,171453.293
1764,123373.678
1765,169425.737
1766,170412.256
1767,193717.796
1768,142011.5
1769,165825.176
1770,150295.938
1771,134478.94
1772,141339.448
1773,149247.768
1774,134363.675
1775,139479.459
1776,125792.013
1777,119399.756
1778,141421.424
1779,126867.94
1780,170382.428
1781,133254.829
1782,107961.856
1783,152468.112
1784,116542.623
1785,114638.222
1786,155660.524
1787,164643.839
1788,71637.734
1789,95313.507
1790,93876.553
1791,171155.509
1792,153456.355
1793,145245.212
1794,142146.133
1795,139390.072
1796,141284.0
1797,116183.713
1798,128686.224
1799,123088.562
1800,135765.283
1801,124935.413
1802,135693.991
1803,157231.094
1804,142500.913
1805,140052.2
1806,120604.235
1807,132567.408
1808,124882.575
1809,125379.064
1810,149162.054
1811,109216.609
1812,98848.46
1813,119019.48
1814,96325.434
1815,63567.266
1816,105697.73
1817,133231.493
1818,139194.613
1819,133465.487
1820,95913.475
1821,117740.352
1822,152572.541
1823,56156.425
1824,132651.666
1825,144445.009
1826,106321.546
1827,101298.4
1828,131552.328
1829,114033.424
1830,136053.582
1831,144033.427
1832,111022.008
1833,138444.741
1834,125738.069
1835,140175.949
1836,123338.377
1837,109363.933
1838,124630.592
1839,108249.769
1840,179403.9
1841,149518.142
1842,106840.631
1843,138781.088
1844,146156.033
1845,144292.058
1846,157382.2
1847,154296.979
1848,66777.934
1849,121523.472
1850,129706.101
1851,152270.705
1852,125268.148
1853,153310.686
1854,172715.054
1855,167624.177
1856,223357.085
1857,179613.131
1858,140061.868
1859,119081.62
1860,155138.226
1861,119108.63
1862,247004.479
1863,244757.318
1864,244757.318
1865,377342.881
1866,334425.88
1867,238650.308
1868,293478.58
1869,197894.023
1870,250694.781
1871,259198.227
1872,171396.573
1873,239099.188
1874,132856.975
1875,200506.686
1876,198225.306
1877,215923.92
1878,206638.009
1879,129758.663
1880,138148.208
1881,240535.654
1882,255919.905
1883,192044.09
1884,207530.338
1885,255378.617
1886,288364.112
