Id,SalePrice
1461,112582.15206599454
1462,161734.15206599454
1463,176390.15206599454
1464,185286.15206599454
1465,221702.15206599454
1466,167174.15206599454
1467,170054.15206599454
1468,154118.15206599454
1469,211846.15206599454
1470,110854.15206599454
1471,181254.15206599454
1472,101670.15206599454
1473,96870.15206599454
1474,154310.15206599454
1475,112582.15206599454
1476,348622.15206599457
1477,284750.15206599457
1478,301062.15206599457
1479,303750.15206599457
1480,459270.15206599457
1481,318534.15206599457
1482,221766.15206599454
1483,177670.15206599454
1484,161734.15206599454
1485,184038.15206599454
1486,197606.15206599454
1487,311494.15206599457
1488,230278.15206599454
1489,213582.15206599454
1490,235910.15206599454
1491,209222.15206599454
1492,103414.15206599454
1493,172758.15206599454
1494,319622.15206599457
1495,285062.15206599457
1496,234118.15206599454
1497,172038.15206599454
1498,174758.15206599454
1499,158566.15206599454
1500,143078.15206599454
1501,200742.15206599454
1502,128134.15206599454
1503,303054.15206599457
1504,238726.15206599454
1505,224134.15206599454
1506,187270.15206599454
1507,265606.15206599457
1508,207494.15206599454
1509,161862.15206599454
1510,149894.15206599454
1511,161830.15206599454
1512,186758.15206599454
1513,146966.15206599454
1514,172438.15206599454
1515,221350.15206599454
1516,153094.15206599454
1517,171846.15206599454
1518,115910.15206599454
1519,229574.15206599454
1520,129414.15206599454
1521,136454.15206599454
1522,198278.15206599454
1523,107174.15206599454
1524,112102.15206599454
1525,117702.15206599454
1526,116822.15206599454
1527,106278.15206599454
1528,133030.15206599454
1529,162406.15206599454
1530,211526.15206599454
1531,140950.15206599454
1532,105814.15206599454
1533,171430.15206599454
1534,120422.15206599454
1535,150182.15206599454
1536,93734.15206599454
1537,50966.15206599454
1538,162774.15206599454
1539,213526.15206599454
1540,130454.15206599454
1541,146278.15206599454
1542,166054.15206599454
1543,193270.15206599454
1544,92662.15206599454
1545,131350.15206599454
1546,148214.15206599454
1547,160758.15206599454
1548,156582.15206599454
1549,130726.15206599454
1550,148470.15206599454
1551,117670.15206599454
1552,156070.15206599454
1553,165718.15206599454
1554,112934.15206599454
1555,161606.15206599454
1556,76710.15206599454
1557,125478.15206599454
1558,96822.15206599454
1559,57302.15206599454
1560,135846.15206599454
1561,136374.15206599454
1562,136102.15206599454
1563,128678.15206599454
1564,163974.15206599454
1565,146758.15206599454
1566,237958.15206599454
1567,74166.15206599454
1568,231430.15206599454
1569,117510.15206599454
1570,131718.15206599454
1571,96998.15206599454
1572,148742.15206599454
1573,262350.15206599457
1574,144678.15206599454
1575,246278.15206599454
1576,231654.15206599454
1577,181446.15206599454
1578,156070.15206599454
1579,134662.15206599454
1580,187398.15206599454
1581,148742.15206599454
1582,133990.15206599454
1583,303686.15206599457
1584,220038.15206599454
1585,134918.15206599454
1586,55334.15206599454
1587,99478.15206599454
1588,164934.15206599454
1589,95446.15206599454
1590,132710.15206599454
1591,98262.15206599454
1592,117622.15206599454
1593,131366.15206599454
1594,-9.451929144136444e+17
1595,123286.15206599454
1596,236998.15206599454
1597,197158.15206599454
1598,215078.15206599454
1599,206662.15206599454
1600,190918.15206599454
1601,57254.15206599454
1602,132902.15206599454
1603,60246.15206599454
1604,271494.15206599457
1605,238726.15206599454
1606,159366.15206599454
1607,160422.15206599454
1608,196294.15206599454
1609,200910.15206599454
1610,143974.15206599454
1611,131014.15206599454
1612,179462.15206599454
1613,154374.15206599454
1614,129862.15206599454
1615,86614.15206599454
1616,68886.15206599454
1617,78086.15206599454
1618,125350.15206599454
1619,148294.15206599454
1620,180038.15206599454
1621,141542.15206599454
1622,139846.15206599454
1623,276166.15206599457
1624,218374.15206599454
1625,118854.15206599454
1626,173638.15206599454
1627,184518.15206599454
1628,278566.15206599457
1629,171334.15206599454
1630,368838.15206599457
1631,250566.15206599454
1632,263174.15206599457
1633,173798.15206599454
1634,176902.15206599454
1635,171782.15206599454
1636,140806.15206599454
1637,194118.15206599454
1638,180950.15206599454
1639,178438.15206599454
1640,247078.15206599454
1641,178310.15206599454
1642,250182.15206599454
1643,216390.15206599454
1644,222790.15206599454
1645,234758.15206599454
1646,159302.15206599454
1647,146438.15206599454
1648,125862.15206599454
1649,120646.15206599454
1650,104470.15206599454
1651,110630.15206599454
1652,100070.15206599454
1653,101222.15206599454
1654,153510.15206599454
1655,142790.15206599454
1656,142662.15206599454
1657,159270.15206599454
1658,149830.15206599454
1659,130950.15206599454
1660,143622.15206599454
1661,416742.15206599457
1662,378062.15206599457
1663,364934.15206599457
1664,517190.15206599457
1665,298566.15206599457
1666,319430.15206599457
1667,355158.15206599457
1668,338598.15206599457
1669,311814.15206599457
1670,334598.15206599457
1671,295878.15206599457
1672,403590.15206599457
1673,308262.15206599457
1674,268294.15206599457
1675,224454.15206599454
1676,223430.15206599454
1677,227846.15206599454
1678,464598.15206599457
1679,372998.15206599457
1680,315726.15206599457
1681,250758.15206599454
1682,319622.15206599457
1683,202822.15206599454
1684,177158.15206599454
1685,177670.15206599454
1686,156230.15206599454
1687,173542.15206599454
1688,186086.15206599454
1689,190982.15206599454
1690,191366.15206599454
1691,179206.15206599454
1692,232358.15206599454
1693,185254.15206599454
1694,173830.15206599454
1695,168038.15206599454
1696,263334.15206599457
1697,170982.15206599454
1698,343462.15206599457
1699,333510.15206599457
1700,263174.15206599457
1701,279430.15206599457
1702,245894.15206599454
1703,232326.15206599454
1704,281734.15206599457
1705,232774.15206599454
1706,157126.15206599454
1707,207694.15206599454
1708,207174.15206599454
1709,255430.15206599454
1710,220358.15206599454
1711,252614.15206599454
1712,261838.15206599454
1713,268166.15206599457
1714,220102.15206599454
1715,209286.15206599454
1716,192998.15206599454
1717,180582.15206599454
1718,153750.15206599454
1719,232358.15206599454
1720,250182.15206599454
1721,153062.15206599454
1722,117910.15206599454
1723,146278.15206599454
1724,227918.15206599454
1725,244870.15206599454
1726,186374.15206599454
1727,162822.15206599454
1728,157958.15206599454
1729,164614.15206599454
1730,158630.15206599454
1731,123366.15206599454
1732,132774.15206599454
1733,119302.15206599454
1734,118550.15206599454
1735,104070.15206599454
1736,96966.15206599454
1737,304390.15206599457
1738,246022.15206599454
1739,257638.15206599454
1740,222158.15206599454
1741,190086.15206599454
1742,175334.15206599454
1743,171622.15206599454
1744,316998.15206599457
1745,240646.15206599454
1746,194518.15206599454
1747,231622.15206599454
1748,234950.15206599454
1749,139398.15206599454
1750,131158.15206599454
1751,235206.15206599454
1752,105734.15206599454
1753,154662.15206599454
1754,196374.15206599454
1755,163974.15206599454
1756,146214.15206599454
